crawled_at,site_type,site_name,url,title,status,relevance_label,relevance_score,quarantined,content_excluded,metadata_items,reasons
2026-04-18T01:34:39.574355+00:00,distillery,Wild Turkey,https://www.wildturkeybourbon.com/en-us/latest-news/kentucky-bourbon-barrel-whiskey-making/,Kentucky Bourbon Barrels and Their Role in Whiskey-Making | Wild Turkey,excluded:not-whisky-relevant,Low,8,1,1,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:33:28.586608+00:00,distillery,Wild Turkey,https://www.wildturkeybourbon.com/en-us/,Wild Turkey: Kentucky straight bourbon whiskey | Wild Turkey Bourbon,ok:direct-parallel,Medium,38,0,0,29,rich extracted metadata
2026-04-18T01:33:28.583549+00:00,distillery,Wild Turkey,https://www.wildturkeybourbon.com/en-au/latest-news/when-you-know-its-right-dont-change-a-damn-thing/,Wild Turkey Announces Global Creative Campaign,excluded:not-whisky-relevant,Low,8,1,1,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:33:28.578523+00:00,distillery,Wild Turkey,https://www.wildturkeybourbon.com/en-us/latest-news/,Latest News | Wild Turkey - en-us,excluded:not-whisky-relevant,Low,8,1,1,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:33:28.573292+00:00,distillery,Wild Turkey,https://www.wildturkeybourbon.com/en-au/latest-news/a-letter-from-bruce-russell/,A LETTER FROM BRUCE RUSSELL | Wild Turkey Bourbon,excluded:not-whisky-relevant,Low,8,1,1,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:32:49.794945+00:00,distillery,Wild Turkey,https://www.wildturkeybourbon.com/dont-change-a-damn-thing/watch-his-bold-story/,Wild Turkey Campaign Highlights. A Legacy on Film,ok:quarantined:direct-parallel,Low,14,1,0,2,low relevance score; quarantined to protect enrichment quality
2026-04-18T01:32:48.939640+00:00,distillery,Wild Turkey,https://www.wildturkeybourbon.com/fr-fr/,Wild Turkey: Kentucky Straight Bourbon Whiskey | Wild Turkey,ok:direct-parallel,Medium,38,0,0,18,rich extracted metadata
2026-04-18T01:32:48.108063+00:00,distillery,Wild Turkey,https://www.wildturkeybourbon.com/en-au/latest-news/,Latest News | Wild Turkey - en-au,excluded:not-whisky-relevant,Low,8,1,1,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:31:36.571541+00:00,distillery,Wild Turkey,https://www.wildturkeybourbon.com/en-au/,Wild Turkey - The Home of Kentucky Bourbon | Wild Turkey Bourbon,ok:direct-parallel,Medium,38,0,0,31,rich extracted metadata
2026-04-18T01:31:35.605876+00:00,distillery,Wild Turkey,https://www.wildturkeybourbon.com/dont-change-a-damn-thing/,Discover Wild Turkey's New Global Campaign 2025,ok:direct-parallel,Medium,38,0,0,40,rich extracted metadata
2026-04-18T01:31:34.622514+00:00,distillery,Wild Turkey,https://www.wildturkeybourbon.com/cocktails/,Whiskey Cocktails with Wild Turkey | Wild Turkey,ok:direct-parallel,Medium,38,0,0,32,rich extracted metadata
2026-04-18T01:31:34.603765+00:00,distillery,Wild Turkey,https://www.wildturkeybourbon.com/cookie-policy/,Cookie Policy | Wild Turkey,excluded:not-whisky-relevant,Low,8,1,1,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:29:57.994387+00:00,distillery,Oban,https://www.malts.com/en-row/products/single-malt-whisky/oban,,error:direct:direct-parallel https://www.malts.com/en-row/products/single-malt-whisky/oban: HTTP Error 500: Internal Server Error,Low,0,0,0,0,
2026-04-18T01:29:08.572822+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/project-xx,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:27:43.163214+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/perpetual-collection-vat-04,Perpetual Collection Vat 04 Single Malt Whisky | Glenfiddich,ok:direct-parallel,Medium,30,0,0,21,rich extracted metadata
2026-04-18T01:27:43.158710+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/privacy-policy,,excluded:not-whisky-relevant,Low,8,1,1,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:27:02.935175+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/perpetual-collection-vat-03,Perpetual Collection Vat 03 Single Malt Whisky | Glenfiddich,ok:direct-parallel,Medium,38,0,0,25,rich extracted metadata
2026-04-18T01:27:02.101875+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/perpetual-collection-vat-02,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:27:01.274152+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/perpetual-collection-vat-01,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:23:33.173764+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/our-collection,,error:direct:direct-parallel https://www.glenfiddich.com/our-collection: HTTP Error 500: 500 Service unavailable (with message),Low,0,0,0,0,
2026-04-18T01:23:29.620785+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/grand-yozakura,29 Year Old Grand Yozakura Limited Edition | Glenfiddich,ok:direct-parallel,Medium,38,0,0,16,rich extracted metadata
2026-04-18T01:23:28.771944+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/ipa-experiment,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:23:27.949578+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/orchard-experiment,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:23:27.118512+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/grande-couronne,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:18:38.316734+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/glenfiddich-xs,Limited Edition Glenfiddich XS Whisky Collection | Glenfiddich,ok:direct-parallel,Medium,38,0,0,24,rich extracted metadata
2026-04-18T01:18:37.378296+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/grand-cru,Glenfiddich 23 Year Old Grand Cru,ok:direct-parallel,Medium,38,0,0,25,rich extracted metadata
2026-04-18T01:18:36.548882+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/grand-chateau-whisky,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:16:11.476336+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/grand-series,,error:direct:direct-parallel https://www.glenfiddich.com/grand-series: HTTP Error 404: Not Found,Low,0,0,0,0,
2026-04-18T01:16:07.655935+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/gift-finder,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:16:06.797777+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/fire-and-cane,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:16:05.971110+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/glenfiddich-21-year-old-gran-reserva,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:11:43.575415+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/flagship-collection,,error:direct:direct-parallel https://www.glenfiddich.com/flagship-collection: HTTP Error 404: Not Found,Low,0,0,0,0,
2026-04-18T01:11:41.157547+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/collection,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:11:40.337987+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/cumulative-time,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:11:39.513277+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/explore,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:07:04.958645+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/experimental-series,,error:direct:direct-parallel https://www.glenfiddich.com/experimental-series: HTTP Error 404: Not Found,Low,0,0,0,0,
2026-04-18T01:07:02.383544+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/distillery/,Visit The Whisky Distillery & Tours | Glenfiddich Whisky,ok:direct-parallel,Medium,30,0,0,14,rich extracted metadata
2026-04-18T01:07:00.713145+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/aston-martin,Glenfiddich x Aston Martin | Limited Edition Single Malt Whiskies,ok:direct-parallel,Medium,28,0,0,11,some extracted metadata
2026-04-18T01:06:59.884424+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/artists-in-residence,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:04:11.838967+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/glenfiddich-21-year-old-gran-reserva/,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:04:10.869856+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/archive-collection,Archive Whisky Collection | Glenfiddich Whisky,ok:direct-parallel,Medium,38,0,0,24,rich extracted metadata
2026-04-18T01:04:10.035270+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/18-year-old,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T01:04:09.207291+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/15-year-old,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T00:59:01.926465+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/12-year-old,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T00:59:01.068116+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/our-story,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T00:59:00.228476+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/14-year-old,,ok:quarantined:direct-parallel,Low,8,1,0,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T00:59:00.188300+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/privacy-policy/,,excluded:not-whisky-relevant,Low,8,1,1,0,low relevance score with weak whisky evidence; quarantined to protect enrichment quality
2026-04-18T00:54:14.607844+00:00,distillery,Glenfiddich,https://www.glenfiddich.com/,Glenfiddich Whisky | Single Malt Scotch | 12 to 50 Years,ok:direct-parallel,Medium,30,0,0,54,rich extracted metadata
2026-04-18T00:52:46.730126+00:00,distillery,Glenfarclas,https://glenfarclas.com/whisky/the-aged-range/40-year-old-whisky/,40 Year Old Whisky - Glenfarclas,ok:quarantined:direct-parallel,Low,6,1,0,2,low relevance score; quarantined to protect enrichment quality
2026-04-18T00:52:45.925398+00:00,distillery,Glenfarclas,https://glenfarclas.com/whisky/the-aged-range/30-year-old-whisky/,30 Year Old Whisky - Glenfarclas,ok:quarantined:direct-parallel,Low,6,1,0,3,low relevance score; quarantined to protect enrichment quality
2026-04-18T00:52:08.078555+00:00,distillery,Glenfarclas,https://glenfarclas.com/whisky/the-aged-range/15-year-old-whisky/,15 Year Old Whisky - Glenfarclas,ok:quarantined:direct-parallel,Low,6,1,0,2,low relevance score; quarantined to protect enrichment quality
2026-04-18T00:52:07.251673+00:00,distillery,Glenfarclas,https://glenfarclas.com/whisky/the-aged-range/17-year-old-whisky/,17 Year Old Whisky - Glenfarclas,ok:quarantined:direct-parallel,Low,6,1,0,3,low relevance score; quarantined to protect enrichment quality
2026-04-18T00:52:06.445921+00:00,distillery,Glenfarclas,https://glenfarclas.com/whisky/the-aged-range/25-year-old-whisky/,25 Year Old Whisky - Glenfarclas,ok:quarantined:direct-parallel,Low,6,1,0,2,low relevance score; quarantined to protect enrichment quality
2026-04-18T00:52:05.639925+00:00,distillery,Glenfarclas,https://glenfarclas.com/whisky/the-aged-range/21-year-old-whisky/,21 Year Old Whisky - Glenfarclas,ok:quarantined:direct-parallel,Low,6,1,0,2,low relevance score; quarantined to protect enrichment quality
